x;y
1;40.7
2;37.8
3;54.2
4;53.5
5;50.2
6;51.4
7;56.1
8;62.2
9;40.2
10;37.7
11;45.3
12;52.6
13;47.7
14;47.4
15;49.8
16;46.1
17;48.5
18;53
19;53.7
20;55.5
21;43.9
22;50.3
