x;y
1;3156284
2;158092
3;316638
4;612973
5;701016
6;346590
7;437145
8;476369
9;789358
10;516467
11;304168
12;1019719
13;1143887
14;953027
15;270521
16;1112781
17;638296
18;413399
19;221646
20;370891
21;318420
22;436076
