x;y
1;33.9
2;33.5
3;32.1
4;36.8
5;25.2
6;44
7;42
8;59
9;33.3
10;37.6
11;48.3
12;46.9
13;56.2
14;70.2
15;54
16;77.2
17;54.4
18;53.6
19;40
20;60.6
21;70.1
22;40
