x;y
16;74850
15;31856
4;54541
20;40862
17;98928
2;15350
5;72593
1;124186
13;90009
18;24894
21;24950
22;59714
9;53117
14;95257
11;27273
3;20614
12;108781
6;38773
7;39503
10;34014
8;32694
19;21997
