x;y
1;32.5
2;26.6
3;9.2
4;25.5
5;31.5
6;31.3
7;10.6
8;21.3
9;31.1
10;38.9
11;60.5
12;33.1
13;32
14;33.6
15;30.9
16;60.6
17;43.7
18;37.8
19;23
20;32.6
21;40.3
22;24.7
