x;y
1;4180.22
2;3539.03
3;3380.69
4;3449.37
5;2900.84
6;3747.21
7;3851.51
8;4209.71
9;3367.37
10;3039.23
11;3150.16
12;3527.54
13;3770.58
14;3994.57
15;3908.24
16;3587.2
17;3535.21
18;3824.9
19;3454.73
20;3600.57
21;3703.2
22;3812.3
