x;y
1;36.3
2;38
3;33.4
4;41.8
5;40.7
6;40.2
7;46.7
8;49.5
9;45.2
10;52.7
11;50
12;54.6
13;54.6
14;59.9
15;46.2
16;64.8
17;51.4
18;52.5
19;45.2
20;45.9
21;51.4
22;40.6
