x;y
Aceite refinado/palma africana;1.4
Aceite refinado/soya;4
Aceite refinado/semilla de algodón;0
Aceite refinado/semilla de girasol;0.8
Aceite refinado/aceituna (oliva);0
Leche pasteurizada/mantequilla;0.1
Vacunos faenados/grasa de res;0.1
cerdos faenados/manteca de cerdo;0.1
