x;y
1;3353951
2;169290
3;343236
4;685513
5;761085
6;375001
7;491530
8;537584
9;863689
10;568608
11;332815
12;1121644
13;1264449
14;1088942
15;299432
16;1256486
17;736010
18;455982
19;236593
20;406422
21;355566
22;472304
